system,tier,seed,target,term_name,term_index,coef_true,coef_hat,rel_error,target_in_scope,term_in_paper_scope,active_true,raw_selected,selected,false_positive
brusselator,7-limit-cycle,9602,b2,y^3,9,2.3809385109079736e-11,9.362546966538268e-08,3931.2926331969193,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,1,0,0.0143997709508424,0.014480450599508825,0.005602842499498558,True,True,True,True,True,False
brusselator,7-limit-cycle,9602,a11,x,1,1.3728565101951467e-07,1.3805482621387048e-07,0.005602735527301939,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,y,2,2.3044802209394138e-07,2.3173915768549045e-07,0.005602719345635075,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,x^2,3,-4.944234768169487e-08,-4.971935973147936e-08,0.005602728486273845,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,xy,4,-5.777457407049433e-08,-5.8098269696288054e-08,0.0056027349574011495,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,y^2,5,-7.947946327336242e-08,-7.992476414104482e-08,0.005602716089700122,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,x^3,6,7.2044921475693695e-09,7.244856883085814e-09,0.005602717678034017,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,x^2y,7,6.6987512127091704e-09,6.736282578635361e-09,0.005602740680230787,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,xy^2,8,7.436694221090761e-09,7.478359995832788e-09,0.005602727973386452,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a11,y^3,9,9.018530879939474e-09,9.069059138889957e-09,0.00560271507889114,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,1,0,0.0143997709508424,0.014751932160910806,0.024456028590357802,True,True,True,True,True,False
brusselator,7-limit-cycle,9602,a22,x,1,1.3728565101951467e-07,1.406431003412309e-07,0.02445593765104392,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,y,2,2.3044802209394138e-07,2.3608382479906765e-07,0.024455851926682422,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,x^2,3,-4.944234768169487e-08,-5.065150429467962e-08,0.02445588993405384,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,xy,4,-5.777457407049433e-08,-5.918750826337108e-08,0.024455986315930926,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,y^2,5,-7.947946327336242e-08,-8.142319857922306e-08,0.024455818217787195,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,x^3,6,7.2044921475693695e-09,7.380684232315648e-09,0.02445586463797059,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,x^2y,7,6.6987512127091704e-09,6.862575451774901e-09,0.024455937213329504,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,xy^2,8,7.436694221090761e-09,7.618566114360849e-09,0.024456013366031867,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a22,y^3,9,9.018530879939474e-09,9.239086124081173e-09,0.02445578410473648,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,1,0,0.0,0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,x,1,0.0,0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,y,2,-0.0,-0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,x^2,3,-0.0,-0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,xy,4,-0.0,-0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,y^2,5,0.0,0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,x^3,6,0.0,0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,x^2y,7,0.0,0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,xy^2,8,0.0,0.0,0.0,True,True,False,False,False,False
brusselator,7-limit-cycle,9602,a12,y^3,9,0.0,0.0,0.0,True,True,False,False,False,False
maier_stein,8-bistable,9602,b1,1,0,-1.695038556780136e-07,-0.9356324338555781,5519828.800408129,True,True,False,True,False,False
maier_stein,8-bistable,9602,b1,x,1,0.9999993689493637,-2.853997967525643,3.853999768544013,True,True,True,True,True,False
maier_stein,8-bistable,9602,b1,y,2,-1.5177896964206138e-09,0.1086660030158255,71594901.97481312,True,True,False,True,False,False
maier_stein,8-bistable,9602,b1,x^2,3,-7.459694568537491e-07,-5.008317454672149,6713836.153327383,True,True,False,True,True,True
