stage,config_id,variant_id,family,description,implemented,infeasible_reason,core_identity_preserving,graft_source,system,tier,dim,seed,run,library,library_space,regressor,center_scheme,M,bandwidth_mult,bandwidth_rule,knn_k,local_poly_order,projection_normalization,projection_scales,prune_min_effective_samples,target_anchor,threshold_mode,threshold,stlsq_threshold,pseudo_blocks,l1_ratio_grid,adaptive_gamma,svd_rtol,ridge_floor,gls_weighting,gls_iterations,target_regression_kw,diffusion_parameterization,diffusion_shrinkage,rank1_project,R,n_steps,dt,subsample_k,T,bias_correct,noise_correct,status,pass_level,drift_pass_level,tensor_pass_level,score,drift_rel_l2,diffusion_rel_l2,b1_rel_l2,b2_rel_l2,a11_rel_l2,a22_rel_l2,a12_rel_l2,a12_cosine,a12_sign_acc,psd_valid_pct,oracle_drift_rel_l2,oracle_diffusion_rel_l2,oracle_a12_rel_l2,oracle_a12_cosine,oracle_ols_passes,oracle_headroom_drift,oracle_headroom_diffusion,oracle_headroom_a12,cond_design,rank_deficient_targets,mean_selected_terms,max_cv_folds,used_pseudo_blocks,mean_alpha,mean_l1_ratio,runtime_sec,error,selection_basis
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,spiral_sink_corr,2,2,9104,3,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.7930897937670404,0.9627782168935919,0.08988693634762147,1.1802869763757888,0.7278232082627024,0.048835710485853286,0.06294874751280399,0.17648120699474848,0.9907759747680045,1.0,1.0,0.682749018635402,0.08988693634762147,0.17648120699474848,0.9907759747680045,True,0.28002919825818984,0.0,0.0,6.725320489118109,0,2.25,5,True,0.0023338040398193315,,6.8459271879983135,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,cir_pair,5,2,9101,0,F,raw,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,2600,0.003968253968253968,1,10.317460317460316,True,False,NEGATIVE_RESULT_WORTH_REPORTING,fail,fail,strong,0.5330971058270992,3.3203863293252245,0.20429076656539105,3.6770818868311586,0.28319097911044444,0.15793018188440425,0.2868218499628,0.21860301024985762,0.9880602583050894,1.0,1.0,1.3504699397057989,0.20429076656539105,0.21860301024985762,0.9880602583050894,False,1.9699163896194256,0.0,0.0,20950.924682554876,0,4.75,5,True,0.0002925911521422195,,66.52564397800597,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,double_well_transverse,3,2,9104,3,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,medium,0.4328212843106591,5.11492685478396,0.4287296280412102,5.697273072002438,4.634932430119638,0.16477097906658308,0.25804622104138825,,,,1.0,1.5226671715488334,0.4287296280412102,,,False,3.5922596832351266,0.0,,70.0143695089011,0,4.375,5,True,0.001818336733676841,,8.387421634979546,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,gradient_potential,3,2,9104,3,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.49930647719647264,5.744106161206581,0.13541260060379723,7.707268312216577,3.170405974863418,0.18377197635239081,0.05386098320772957,,,,1.0,3.5942783759442176,0.13541260060379723,,,False,2.1498277852623633,0.0,,77.38744791789813,0,3.25,5,True,0.08052099301628737,,8.862316154001746,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,diag_multiplicative,4,2,9104,3,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.5986730365607462,1.5865868349915961,0.0857527726335953,2.214814905039848,0.910853764071604,0.08997045886647541,0.0790439996303409,,,,1.0,0.8094630054865852,0.0857527726335953,,,False,0.7771238295050109,0.0,,8.098499373102857,0,1.625,5,True,0.08109818571170603,,9.590452278993325,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nongradient_circulation,3,2,9104,3,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,medium,0.45498550226335965,2.731715735640823,0.3309463135440016,3.339760112578532,1.6736661162973117,0.12381052091777899,0.18865806004179855,,,,1.0,1.5883931992696994,0.3309463135440016,,,False,1.1433225363711235,0.0,,71.01754728379987,0,3.375,5,True,0.003759686106245419,,10.394867028022418,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nondiag_cholesky,4,2,9104,3,C,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,fail,0.5418026256566099,6.578472928022221,0.11655933274771554,4.005771241323121,8.297767864322182,0.09563569139583955,0.051050200999373366,1.6442789342029946,0.764454821588507,0.7777777777777778,1.0,0.8474756166415753,0.11655933274771554,1.6442789342029946,0.764454821588507,False,5.730997311380646,0.0,0.0,306.02287493134867,0,4.625,5,True,0.00015158527410068167,,12.498974146990804,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,heston_logsv,5,2,9104,3,D,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,2600,0.003968253968253968,1,10.317460317460316,True,False,INCONCLUSIVE,fail,fail,strong,0.6658001078603861,1.8112545913010014,0.11519427758121874,2.672940941126757,1.2210896036244847,0.11515874602402704,0.2581455037508276,0.08770993631866927,0.9964818259993207,1.0,1.0,2.755897816990005,0.11519427758121874,0.08770993631866927,0.9964818259993207,False,-0.9446432256890036,0.0,0.0,5.177372167078523,0,2.625,5,True,4.8565936771086286e-05,,8.981655498006148,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,cir_pair,5,2,9103,2,F,raw,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,2600,0.003968253968253968,1,10.317460317460316,True,False,NEGATIVE_RESULT_WORTH_REPORTING,fail,fail,strong,0.5638404561925128,3.2099092856001747,0.07061202396535571,3.6715350261131494,2.1831522393397567,0.07004120649439757,0.05029470445766465,0.09053891332650528,0.9969169658265327,1.0,1.0,1.5342112273388255,0.07061202396535571,0.09053891332650528,0.9969169658265327,False,1.6756980582613492,0.0,0.0,30200.987099689344,0,4.5,5,True,7.1698411895202635e-06,,44.5972445809748,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,indep_ou,1,2,9105,4,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.620342959252254,1.3333777702142353,0.15487947839331703,1.3904243025035623,1.2646001690375135,0.03805391040694749,0.06668453121330907,,,,1.0,0.484917711353725,0.15487947839331703,,,True,0.8484600588605102,0.0,,5.553739611886489,0,3.125,5,True,0.001749407206599007,,7.299266683985479,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,correlated_ou,1,2,9105,4,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.5642509375006891,4.981837738022747,0.06948115808519513,4.729857189826033,5.379835585293185,0.020207990160221012,0.08344231302215287,0.11189410317587016,0.9999999999999992,1.0,1.0,0.3346201522519237,0.06948115808519513,0.11189410317587016,0.9999999999999992,True,4.647217585770823,0.0,0.0,10.825889279787273,0,2.0,5,True,0.005817114086195897,,6.666086613986408,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,coupled_ou,1,2,9105,4,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,medium,0.4889986271177382,1.9671494620139067,0.26978150003304413,2.8163741002330736,1.1460706373594216,0.06657693384687761,0.15595091768766978,,,,1.0,1.1492058245254781,0.26978150003304413,,,False,0.8179436374884286,0.0,,8.875259970661368,0,2.625,5,True,0.0063076867641879125,,7.673373443016317,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,rotational_ou,2,2,9105,4,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,medium,medium,strong,0.8422820540779032,0.42197066542542533,0.10116261603604061,0.42694185274777474,0.41741225234683715,0.05329578565450667,0.02891939700258649,,,,1.0,0.2588114175303577,0.10116261603604061,,,True,0.16315924789506764,0.0,,4.999062787830221,0,2.75,5,True,0.0026391885643501983,,8.062984015996335,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,spiral_sink_corr,2,2,9105,4,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,medium,medium,strong,0.8545221530759814,0.6260617262636577,0.041088253201963736,0.7449910582575336,0.4858228778398112,0.01171264706145603,0.05496262986792818,0.06949471318027935,1.0000000000000007,1.0,1.0,0.2543865254292622,0.041088253201963736,0.06949471318027935,1.0000000000000007,True,0.37167520083439554,0.0,0.0,5.856918832254967,0,2.0,5,True,0.006491154769231158,,7.64114986997447,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,double_well_transverse,3,2,9105,4,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.49533503544610225,5.954181894852169,0.15293366714954906,8.688999834970465,2.641342164371394,0.18235985975320268,0.036554297012823526,,,,1.0,1.6069955921762202,0.15293366714954906,,,False,4.347186302675949,0.0,,42.85082939290986,0,3.375,5,True,0.0015690497404570749,,7.9487172170192935,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,gradient_potential,3,2,9105,4,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.5407199952970432,2.769483034019087,0.08962225511484669,1.9444745532575138,3.3226287375202186,0.06300814735788175,0.040974076129269545,,,,1.0,2.157412698057524,0.08962225511484669,,,False,0.6120703359615627,0.0,,24.392075511431358,0,2.875,5,True,0.0010716608147123509,,7.824991576984758,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nongradient_circulation,3,2,9105,4,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.5574153971694353,2.1421001337198597,0.2291095322880722,1.4670038941325336,2.794006997527396,0.201848425043239,0.09912519242565244,,,,1.0,2.1339362731540064,0.2291095322880722,,,False,0.008163860565853387,0.0,,31.70802360258045,0,4.75,5,True,0.0006008817278834996,,7.517148056998849,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,diag_multiplicative,4,2,9105,4,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,strong,0.5243146254631063,1.854698984374997,0.13405829644034253,1.6853864394217466,2.096030427256999,0.08756053877522291,0.10902560992435997,,,,1.0,0.6860626575967712,0.13405829644034253,,,True,1.1686363267782258,0.0,,4.955477068659932,0,2.375,5,True,0.00034411474361253886,,7.288581664004596,,non_oracle_composite
v6_necessity,NEC_LOO_MULTI_TRAJECTORY,NEC_LOO_MULTI_TRAJECTORY,necessity_loo,WG-SINDy with R=1 instead of pooled R=16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nondiag_cholesky,4,2,9105,4,C,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,1,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,fail,fail,0.4971325291682674,3.632768156281486,0.20461507239363824,4.247384879953507,2.221250538933298,0.07030454417319418,0.11025916116504063,2.53918261148263,0.2702389115498406,0.5412844036697247,1.0,0.5159754021220312,0.20461507239363824,2.53918261148263,0.2702389115498406,True,3.1167927541594547,0.0,0.0,98.03765455944156,0,6.25,5,True,0.0006700742410938974,,9.087174855987541,,non_oracle_composite
