source_artifact,tag,experiment,system,rho_true,seed,run,dt,R,n_steps_per_trajectory,diffusion_rel_l2,a12_rel_l2,b1_rel_l2,b2_rel_l2,rho_tensor_mean,rho_tensor_median,rho_tensor_iqr,rho_tensor_psd_median,rho_parametric_hat,kappa_hat,theta_hat,xi_hat,rho_tensor_abs_error,rho_sign_correct,n_rho_points
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.5,2123,29,0.003968253968253968,4,3000,0.28863621356170704,0.24836220701552125,19.388503245579848,4.421635592109716,-0.5459175360389696,-0.5528628538609295,0.08433774364497415,-0.5528056723859277,-0.46352719249054425,-2.91218969588928,-0.002805975125791495,0.24919713173855915,0.05286285386092948,True,279
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1065,0,0.003968253968253968,4,3000,0.06449527740111775,0.008615273056953313,1.0,1.0,-0.6467469111046582,-0.6709932020900617,0.02415033142426537,-0.6709932020900616,-0.6589079543078311,-0.0,,0.29553343848928265,0.020993202090061724,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1102,1,0.003968253968253968,4,3000,0.03592042829609225,0.09754369309855528,20.88086616231284,1.0,-0.6969942021813793,-0.6610395513743849,0.07242178689260492,-0.6610395513743849,-0.4788466299869366,-0.0,,0.279156436260639,0.011039551374384837,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1139,2,0.003968253968253968,4,3000,0.12479768982918316,0.019579899480758042,1.0,1.0,-0.6422758255089305,-0.6563147532680741,0.03820590966585957,-0.656314753268074,-0.7466937181857067,-0.0,,0.2522326826304462,0.006314753268074069,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1176,3,0.003968253968253968,4,3000,0.02387064432186933,0.07023459898193976,1.0,1.0,-0.642757656383089,-0.6179643569657495,0.02138672286683385,-0.6179643569657495,-0.5975681763921395,-0.0,,0.2970988468707699,0.03203564303425055,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1213,4,0.003968253968253968,4,3000,0.03640272241146588,0.06834306633750198,1.0,0.4316744508332869,-0.6686062360635247,-0.6355866468543206,0.01576397924113493,-0.6355866468543205,-0.5467384069887372,1.0948047571371406,0.03673548318257947,0.3179267123597008,0.014413353145679375,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1250,5,0.003968253968253968,4,3000,0.16264684346880504,0.20645536902397457,1.0,0.4531650484183226,-0.6116555685850855,-0.6268774676702551,0.08737624629296037,-0.6265346722035303,-0.37410943372985667,-0.7324873756492454,-0.03960348075585206,0.2725066777581342,0.023122532329744927,True,288
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1287,6,0.003968253968253968,4,3000,0.1835545237545224,0.09368377120291546,1.0,0.8996678470073036,-0.6531380436287669,-0.6519724471126026,0.01551221107345424,-0.6519724471126025,-0.5349676812008582,1.5233604578562523,0.047097459923351036,0.2927151882451617,0.001972447112602582,True,289
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1324,7,0.003968253968253968,4,3000,0.3278262384976188,0.1851706669611544,1.0,1.0,-0.636990969626587,-0.6313259681478642,0.04085349270628824,-0.6313812328019632,-0.38244988425354287,-0.0,,0.2264072273534056,0.018674031852135786,True,286
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1361,8,0.003968253968253968,4,3000,0.020424880048913036,0.008611757335659337,1.0,0.2916962490410261,-0.6681046687447364,-0.6471128196875715,0.037349344758786485,-0.6474227111005848,-0.6808302142366639,2.551510412439868,0.039062095963395306,0.28162836032776734,0.0028871803124285167,True,285
results/heston_cir/lev1_synthetic_regimes.csv,leverage_regime_sweep,lev1_tensor_regimes,heston_logsv,-0.65,1398,9,0.003968253968253968,4,3000,0.11442051185749078,0.20072860490491565,1.0,1.0,-0.6458199122810314,-0.6961697586075815,0.034140634474455034,-0.6950961651925398,-0.7197729135626244,-0.0,,0.30025024786425364,0.046169758607581435,True,287
