stage,config_id,variant_id,family,description,implemented,infeasible_reason,core_identity_preserving,graft_source,system,tier,dim,seed,run,library,library_space,regressor,center_scheme,M,bandwidth_mult,bandwidth_rule,knn_k,local_poly_order,projection_normalization,projection_scales,prune_min_effective_samples,target_anchor,threshold_mode,threshold,stlsq_threshold,pseudo_blocks,l1_ratio_grid,adaptive_gamma,svd_rtol,ridge_floor,gls_weighting,gls_iterations,target_regression_kw,diffusion_parameterization,diffusion_shrinkage,rank1_project,R,n_steps,dt,subsample_k,T,bias_correct,noise_correct,status,pass_level,drift_pass_level,tensor_pass_level,score,drift_rel_l2,diffusion_rel_l2,b1_rel_l2,b2_rel_l2,a11_rel_l2,a22_rel_l2,a12_rel_l2,a12_cosine,a12_sign_acc,psd_valid_pct,oracle_drift_rel_l2,oracle_diffusion_rel_l2,oracle_a12_rel_l2,oracle_a12_cosine,oracle_ols_passes,oracle_headroom_drift,oracle_headroom_diffusion,oracle_headroom_a12,cond_design,rank_deficient_targets,mean_selected_terms,max_cv_folds,used_pseudo_blocks,mean_alpha,mean_l1_ratio,runtime_sec,error,selection_basis
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,correlated_ou,1,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9805783706651688,0.08516746968585556,0.020288869721455983,0.1080042467706066,0.049024270781084914,0.0003258552175638974,0.013064105121967855,0.03897323676556921,0.9999999999999997,1.0,1.0,0.08086310696036694,0.020288869721455983,0.03897323676556921,0.9999999999999997,True,0.00430436272548862,0.0,0.0,17.595395389568797,0,1.0,5,False,2.9689860054220577e-05,,20.194204762025038,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,diag_multiplicative,4,2,9101,0,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9022631646314457,0.04799933723004646,0.17460418252696974,0.04523118179573871,0.0511008405096743,0.17463996144742755,0.15689846107138994,,,,1.0,0.08220663106323266,0.17460418252696974,,,True,-0.0342072938331862,0.0,,10.702385061756498,0,1.875,5,False,7.779308754528524e-06,,27.163403464015573,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,coupled_ou,1,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,medium,medium,strong,0.8868706181587852,0.2605238829612657,0.006849964937559366,0.3645722108592247,0.07477688728020385,0.0006463882400804533,0.009665724056410419,,,,1.0,0.04442809522851973,0.006849964937559366,,,True,0.216095787732746,0.0,,10.783020491826784,0,1.25,5,False,0.07908959272391253,,19.55164647300262,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,nondiag_cholesky,4,2,9101,0,C,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,INCONCLUSIVE,fail,strong,fail,0.9460171133665682,0.15197173071703363,0.07017680045294783,0.06688483478583628,0.22977087980404004,0.025925681183927178,0.08110792051834396,0.5986707747283241,0.8060665402956991,0.8303571428571429,1.0,0.12016825583804013,0.07017680045294783,0.5986707747283241,0.8060665402956991,True,0.0318034748789935,0.0,0.0,224.3980800946502,0,3.75,5,False,2.75398130343079e-06,,27.92955872800667,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,cir_pair,5,2,9101,0,F,raw,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,2600,0.003968253968253968,1,10.317460317460316,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.955784093524261,0.12099855459803054,0.10396658096803155,0.1046058467542998,0.13466473671679435,0.10506075812519375,0.03479754974554514,0.1613692759462971,0.9983921231735993,1.0,1.0,0.3770031789623315,0.10396658096803155,0.1613692759462971,0.9983921231735993,True,-0.25600462436430094,0.0,0.0,9271.031413368486,0,2.125,5,False,8.326341985678516e-08,,37.7071981850022,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,rotational_ou,2,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9221807184679933,0.06090929298614548,0.07705015466630295,0.06450460032579564,0.05699979247956666,0.0917926342476771,0.03173076094093448,,,,1.0,0.09862015202717785,0.07705015466630295,,,True,-0.037710859041032364,0.0,,15.457623994857325,0,2.5,5,False,2.7803634605700757e-05,,18.127870413009077,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,spiral_sink_corr,2,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9697699740029845,0.0990799415549445,0.058162072140519605,0.12070642419458615,0.07754278644650418,0.0021766459252588162,0.07539095401922764,0.10485281859162487,0.9959393417168566,1.0,1.0,0.1380526298925974,0.058162072140519605,0.10485281859162487,0.9959393417168566,True,-0.0389726883376529,0.0,0.0,12.68055333311127,0,1.75,5,False,1.6098041169417526e-05,,17.853467439999804,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,diag_multiplicative,4,2,9102,1,A,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.8944666565244858,0.19197351518246247,0.06851580280538097,0.08720055424832271,0.2818971595072968,0.023988319646537207,0.10329157397298896,,,,1.0,0.09987854944984577,0.06851580280538097,,,True,0.0920949657326167,0.0,,12.591099286086738,0,1.75,5,False,0.07906163111695699,,27.241734071983956,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,double_well_transverse,3,2,9102,1,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.8932129597886702,0.24543488401825403,0.01610714770740333,0.31484201760775526,0.19086628666861968,0.01596379452744148,0.004424141970571969,,,,1.0,0.10278292841972896,0.01610714770740333,,,True,0.14265195559852506,0.0,,92.86887372887763,0,2.0,5,False,1.6122302057416727e-05,,28.3901041400095,,non_oracle_composite
v6_head,WG_SINDY_FROZEN,WG_SINDY_FROZEN,wg_sindy,WG-SINDy frozen v6 operating point: kmeans/cov/local-poly-2/adaptive-lasso/GLS/Cholesky/R16,True,,yes,v5.5 global default V5GREEDY_local_poly_order_2,gradient_potential,3,2,9102,1,B,z,adaptive_lasso,kmeans,64,1.5,cov,50,2,row,1.0,,left,relative,,0.12,5,0.2;0.5;0.8;0.95,1.0,1e-08,1e-10,True,1,,chol,0.05,False,16,1600,0.01,1,16.0,True,False,VALIDATED_POSITIVE,strong,strong,strong,0.9075872508508519,0.21487255066316865,0.01944520979133604,0.24271399906838018,0.19614069938685746,0.021145946239513255,0.0054857120073777245,,,,1.0,0.19641211753350113,0.01944520979133604,,,True,0.018460433129667525,0.0,,77.0212137685397,0,1.625,5,False,1.3604252894016889e-05,,28.766709404007997,,non_oracle_composite
