system,tier,target,term_name,term_index,true_coef_median,true_coef_ci_low,true_coef_ci_high,recovered_coef_median,recovered_coef_ci_low,recovered_coef_ci_high,rel_error_median,target_in_scope_rate,raw_selected_rate,selected_rate,active_true_rate,selected,raw_false_positive_count,paper_seed_false_positive_count,stable_false_positive,false_positive_count
nongradient_circulation,3,a22,xy,4,1.3224986323758347e-13,-1.236274148046804e-13,5.889429326148018e-13,-6.925724388274502e-14,-1.0569276195262909e-05,6.326533896215211e-06,0.2015071071203285,1.0,0.0,0.0,0.0,False,0,0,False,0
nongradient_circulation,3,a22,xy^2,8,3.968983915156397e-12,1.0026720153694142e-12,5.067994091795693e-12,3.58538495728868e-12,-0.00022380008395781292,5.2226660829204734e-12,0.09664915909657994,1.0,0.0,0.0,0.0,False,0,0,False,0
nongradient_circulation,3,a22,y,2,-1.1961728500953002e-11,-2.6087479200881228e-11,-6.868403631021538e-12,-2.7082415659517096e-11,-9.93777643521458e-05,4.769685448451586e-06,1.2640888110242108,1.0,0.0,0.0,0.0,False,0,0,False,0
nongradient_circulation,3,a22,y^2,5,1.170029442602843e-10,1.1409701425600627e-10,1.23401145072961e-10,8.597336709658625e-05,1.234011415096674e-10,0.000602828729444786,734795.6125137007,1.0,0.0,0.0,0.0,False,0,0,False,0
nongradient_circulation,3,a22,y^3,9,2.3084249046944622e-11,1.486634821748444e-11,5.053531064150362e-11,1.163622481604733e-06,3.479124705721461e-11,0.00031302479651971554,50406.63852609479,1.0,0.0,0.0,0.0,False,0,0,False,0
nongradient_circulation,3,b1,1,0,1.0939886526920881e-11,-1.5676984647887788e-11,2.8276438966493477e-11,-0.02743848585257394,-0.11019327364231733,0.020199424357352537,2508114302.282129,1.0,0.8,0.0,0.0,False,8,0,False,0
nongradient_circulation,3,b1,x,1,0.9999999989646802,0.9999999989593206,0.9999999989674371,0.8480667748018085,0.7369931577639802,1.0142276679687805,0.15193322432017117,1.0,1.0,1.0,1.0,True,0,0,False,0
nongradient_circulation,3,b1,x^2,3,3.065893223648317e-11,5.365624730586541e-12,4.197894014125902e-11,0.009106735776559993,-0.04003573277587132,0.1254075840633197,297033689.0945057,1.0,0.9,0.2,0.0,False,9,2,False,0
nongradient_circulation,3,b1,x^2y,7,-0.5000000001022837,-0.5000000001063227,-0.5000000000999625,-0.5123590978074113,-0.5538860883314995,-0.4247440243109377,0.024718195405198568,1.0,0.8,0.8,1.0,True,0,0,False,0
nongradient_circulation,3,b1,x^3,6,-0.99999999946566,-0.9999999994754992,-0.9999999994622265,-0.9098273879914771,-1.0015612343889952,-0.8172617150733078,0.0901726115223657,1.0,1.0,1.0,1.0,True,0,0,False,0
nongradient_circulation,3,b1,xy,4,3.6081064646354504e-11,2.462514967026786e-11,7.963256340962878e-11,-0.06465790397706514,-0.22249555464055776,0.12520334556364665,1792017631.5994325,1.0,0.9,0.4,0.0,False,9,4,False,0
nongradient_circulation,3,b1,xy^2,8,-0.49999999918162263,-0.4999999992029745,-0.4999999991485372,2.650156310575731e-10,2.0055644119777435e-10,3.066229039091421e-10,1.0000000005300314,1.0,0.1,0.1,1.0,False,0,0,False,0
nongradient_circulation,3,b1,y,2,-0.9999999987521981,-0.9999999987770645,-0.9999999987169489,-0.987131163558951,-1.1924910105235158,-0.9052574232363033,0.012868835209304864,1.0,1.0,1.0,1.0,True,0,0,False,0
nongradient_circulation,3,b1,y^2,5,-9.27328037769008e-11,-2.0213185620369022e-10,-3.466361116606548e-11,-1.5681644438023538e-10,-2.388585713369174e-10,-7.351162844608016e-11,0.6910568643811182,1.0,0.1,0.0,0.0,False,1,0,False,0
nongradient_circulation,3,b1,y^3,9,-1.8075945345974031e-09,-1.9219358280527485e-09,-1.740875722544411e-09,-1.7987150777819797e-09,-2.1625324876413475e-09,-1.7337760091735622e-09,0.004912305633520368,1.0,0.0,0.0,0.0,False,0,0,False,0
nongradient_circulation,3,b2,1,0,3.307945423568146e-11,2.454299380874396e-11,5.931244038783628e-11,-0.04368080479568369,-0.11061999352399633,0.07768897825805232,1320481423.8333604,1.0,0.9,0.0,0.0,False,9,0,False,0
