system,tier,seed,target,term_name,term_index,coef_true,coef_hat,rel_error,target_in_scope,term_in_paper_scope,active_true,raw_selected,selected,false_positive
nongradient_circulation,3,9109,b2,1,0,3.8159583145541006e-11,0.09726496425720056,2548900071.787249,True,True,False,True,False,False
nongradient_circulation,3,9109,b2,x,1,-0.9999999989618937,-0.5959156217433703,0.4040843776380059,True,True,True,True,True,False
nongradient_circulation,3,9109,b2,y,2,-0.9999999987868343,-1.5251216836727521,0.5251216855229774,True,True,True,True,True,False
nongradient_circulation,3,9109,b2,x^2,3,-3.878506937151186e-11,-0.15115484191801937,3897243045.5483346,True,True,False,True,False,False
nongradient_circulation,3,9109,b2,xy,4,-2.5378414912997592e-11,-1.9302791917938045e-11,0.23940120042516558,True,True,False,False,False,False
nongradient_circulation,3,9109,b2,y^2,5,-9.54322313240433e-11,0.08350057904514115,874972511.7192786,True,True,False,True,False,False
nongradient_circulation,3,9109,b2,x^3,6,0.999999999458982,0.7923788895333186,0.20762111003799016,True,True,True,True,True,False
nongradient_circulation,3,9109,b2,x^2y,7,-0.5000000000979291,-4.59535956463502e-10,0.9999999990809281,True,True,True,False,False,False
nongradient_circulation,3,9109,b2,xy^2,8,0.49999999921622545,-1.8011261284200247e-10,1.0000000003602252,True,True,True,False,False,False
nongradient_circulation,3,9109,b2,y^3,9,-1.716375349314137e-09,0.6057442420643901,352920614.95920503,True,True,False,True,True,True
nongradient_circulation,3,9109,a11,1,0,0.48999999990322624,0.49748470861517824,0.015274915741694317,True,True,True,True,True,False
nongradient_circulation,3,9109,a11,x,1,-5.130055589813828e-12,1.6492249755611971e-06,321483.8663525356,True,True,False,False,False,False
nongradient_circulation,3,9109,a11,y,2,-8.974884901731534e-12,-4.000554744681183e-06,445748.9776859925,True,True,False,False,False,False
nongradient_circulation,3,9109,a11,x^2,3,4.698169367987109e-11,4.217462429090034e-06,89767.2075454204,True,True,False,False,False,False
nongradient_circulation,3,9109,a11,xy,4,2.5629138439503293e-13,-5.420138981548073e-07,542014.1544461917,True,True,False,False,False,False
